,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,city_fix,gender_encoded,relevent_experience_encoded,enrolled_university_encoded,education_level_encoded,major_discipline_encoded,experience_encoded,company_size_encoded,company_type_encoded,last_new_job_encoded
3047,18760,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,No information,Other,1,24,1,145,1,0,3,0,5,9,8,3,1
3048,16833,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,79,0,16,1,0,3,2,1,21,3,5,5
3049,6546,city_150,0.698,Prefer not to say,No relevent experience,no_enrollment,Masters,STEM,13,50-99,Public Sector,>4,18,0,150,3,1,3,2,5,13,4,4,5
3050,2975,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,20,10/49,Pvt Ltd,1,13,0,102,1,0,3,2,5,20,0,5,1
3051,14948,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,19,0,71,1,0,3,0,5,21,1,5,5
3052,31810,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,500-999,Pvt Ltd,1,79,0,64,1,0,3,0,2,21,5,5,1
3053,1917,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,182,0,114,1,0,3,2,5,21,2,5,2
3054,8371,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,never,79,0,21,1,0,3,0,5,3,1,5,0
3055,16218,city_165,0.903,Male,No relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,3,18,0,165,1,1,3,2,5,7,1,5,3
3056,13640,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Public Sector,1,46,0,71,1,0,3,2,5,15,4,4,1
3057,28013,city_118,0.722,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Other,1,36,0,118,1,0,0,0,5,5,4,3,1
3058,22906,city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,High School,Other,>20,500-999,Pvt Ltd,>4,33,0,98,1,0,3,1,4,21,5,5,5
3059,23664,city_2,0.7879999999999999,Male,Has relevent experience,no_enrollment,High School,Other,>20,100-500,Funded Startup,1,56,0,2,1,0,3,1,4,21,1,1,1
3060,397,city_73,0.754,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,4,81,0,73,3,0,3,0,5,5,2,5,4
3061,4073,city_103,0.92,Male,No relevent experience,Full time course,Phd,STEM,>20,No information,Other,1,28,0,103,1,1,0,3,5,21,8,3,1
3062,16414,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,1,53,0,16,1,0,3,0,5,16,0,5,1
3063,13921,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Masters,Business Degree,15,10000+,Pvt Ltd,>4,6,1,103,3,0,3,2,1,15,3,5,5
3064,31842,city_24,0.698,Female,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,3,6,0,24,0,0,3,2,5,12,4,5,3
3065,8876,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Funded Startup,1,100,0,75,1,0,3,0,5,6,0,1,1
3066,6202,city_103,0.92,Prefer not to say,No relevent experience,No information,Graduate,Other,4,No information,Other,1,138,0,103,3,1,1,0,4,4,8,3,1
3067,11700,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,131,0,103,3,0,3,2,5,21,2,4,5
3068,690,city_136,0.897,Male,No relevent experience,no_enrollment,High School,Other,4,No information,Pvt Ltd,never,24,0,136,1,1,3,1,4,4,8,5,0
3069,9514,city_160,0.92,Male,Has relevent experience,Full time course,High School,Other,12,100-500,Pvt Ltd,1,9,0,160,1,0,0,1,4,12,1,5,1
3070,2779,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,4,53,0,114,1,0,3,2,5,15,2,5,4
3071,19239,city_160,0.92,Prefer not to say,Has relevent experience,no_enrollment,Masters,Humanities,11,100-500,Pvt Ltd,3,10,0,160,3,0,3,2,2,11,1,5,3
3072,14314,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,30,0,103,1,0,3,0,5,21,3,5,5
3073,27184,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,No information,Other,3,54,0,28,1,0,3,2,5,21,8,3,3
3074,7174,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,NGO,2,246,0,103,1,0,3,0,5,6,6,2,2
3075,20239,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,128,0,103,3,0,3,0,5,9,3,5,1
3076,27198,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,1,112,0,103,1,0,3,2,5,15,3,5,1
3077,27936,city_16,0.91,Prefer not to say,Has relevent experience,no_enrollment,Graduate,Other,5,No information,Other,1,102,0,16,3,0,3,0,4,5,8,3,1
3078,2173,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,20,500-999,Pvt Ltd,1,60,0,67,1,0,3,2,5,20,5,5,1
3079,4625,city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,No information,Other,1,18,0,98,1,0,3,0,5,17,8,3,1
3080,9576,city_145,0.555,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,2,No information,Other,1,29,0,145,3,0,3,0,5,2,8,3,1
3081,12534,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,48,1,21,1,0,3,0,5,4,5,5,1
3082,3396,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,500-999,Pvt Ltd,never,102,0,67,1,0,2,0,5,6,5,5,0
3083,15368,city_103,0.92,Prefer not to say,Has relevent experience,Part time course,Masters,STEM,>20,10000+,Pvt Ltd,>4,33,0,103,3,0,2,2,5,21,3,5,5
3084,9802,city_84,0.698,Male,No relevent experience,Full time course,High School,Other,5,No information,Other,1,4,0,84,1,1,0,1,4,5,8,3,1
3085,31229,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,2,32,1,21,1,0,3,0,5,6,7,5,2
3086,9184,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,3,10000+,Pvt Ltd,1,34,0,136,1,0,2,2,5,3,3,5,1
3087,9390,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,89,1,21,1,0,3,0,5,4,4,5,1
3088,25618,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,3,5000-9999,Pvt Ltd,1,102,0,104,1,0,3,2,5,3,6,5,1
3089,7676,city_149,0.6890000000000001,Prefer not to say,No relevent experience,no_enrollment,Graduate,STEM,3,10/49,Funded Startup,3,84,0,149,3,1,3,0,5,3,0,1,3
3090,9323,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Funded Startup,4,44,0,16,1,0,3,3,5,21,1,1,4
3091,20520,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Public Sector,2,136,0,65,1,0,3,0,5,8,4,4,2
3092,11067,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,5000-9999,Public Sector,2,68,1,103,1,0,0,0,5,7,6,4,2
3093,3424,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Other,1,8,0,103,1,0,3,0,1,2,4,3,1
3094,15735,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Public Sector,>4,50,0,103,0,1,3,2,5,11,2,4,5
3095,5650,city_143,0.74,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,9,0,143,3,0,3,0,5,8,7,5,1
3096,19070,city_16,0.91,Female,No relevent experience,no_enrollment,High School,Other,3,No information,Other,never,122,0,16,0,1,3,1,4,3,8,3,0
3097,10059,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,56,0,16,1,0,3,0,5,9,3,5,1
3098,20223,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,never,10,1,103,1,1,0,0,5,3,3,5,0
3099,22999,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Pvt Ltd,1,9,1,21,0,0,3,0,5,0,1,5,1
3100,13285,city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,>4,118,0,41,1,0,2,0,5,21,4,5,5
3101,19369,city_1,0.847,Male,Has relevent experience,Full time course,Masters,STEM,11,No information,Other,>4,13,0,1,1,0,0,2,5,11,8,3,5
3102,30978,city_167,0.9209999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,13,<10,Funded Startup,1,150,0,167,1,0,3,0,2,13,7,1,1
3103,20153,city_103,0.92,Prefer not to say,No relevent experience,Full time course,Graduate,STEM,1,10000+,Other,1,20,1,103,3,1,0,0,5,1,3,3,1
3104,24524,city_114,0.9259999999999999,Male,No relevent experience,Part time course,High School,Other,9,No information,Other,never,13,0,114,1,1,2,1,4,9,8,3,0
3105,7154,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Other,1,53,0,16,1,0,3,2,5,7,4,3,1
3106,15492,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,1,12,0,136,1,0,3,2,5,7,7,0,1
3107,11854,city_61,0.9129999999999999,Male,No relevent experience,Full time course,Graduate,Humanities,1,<10,NGO,1,25,0,61,1,1,0,0,2,1,7,2,1
3108,3462,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,7,1,103,1,1,0,2,5,4,4,5,1
3109,32984,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,300,0,75,1,0,3,0,5,11,4,5,1
3110,5447,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,No information,Pvt Ltd,never,28,0,103,1,1,0,0,5,7,8,5,0
3111,10133,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,2,74,0,103,1,0,3,0,5,6,5,5,2
3112,7014,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Public Sector,1,83,0,103,1,0,3,2,5,21,4,4,1
3113,29426,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,<1,50-99,Pvt Ltd,1,9,0,160,1,1,3,2,5,0,4,5,1
3114,15722,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,178,0,16,1,0,3,2,5,21,3,5,2
3115,327,city_103,0.92,Prefer not to say,No relevent experience,no_enrollment,Graduate,STEM,2,500-999,Other,1,78,1,103,3,1,3,0,5,2,5,3,1
3116,5752,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,8,0,16,1,0,3,0,5,7,1,5,1
3117,30545,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,9,<10,Funded Startup,1,32,0,16,1,0,3,0,3,9,7,1,1
3118,25279,city_173,0.878,Female,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,116,0,173,0,0,3,2,5,10,1,5,1
3119,15776,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Arts,16,100-500,NGO,>4,63,0,103,1,1,3,2,0,16,1,2,5
3120,20723,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,1,188,0,11,1,0,0,0,5,0,4,5,1
3121,17338,city_104,0.924,Male,No relevent experience,Full time course,High School,Other,3,No information,Other,1,103,0,104,1,1,0,1,4,3,8,3,1
3122,11707,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,21,1,103,1,0,3,2,5,21,4,5,3
3123,11257,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,74,1,103,1,0,3,0,5,5,1,5,2
3124,30094,city_48,0.493,Male,Has relevent experience,no_enrollment,High School,Other,5,No information,Other,never,18,0,48,1,0,3,1,4,5,8,3,0
3125,4838,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,5,No information,Other,>4,106,1,103,3,0,3,0,5,5,8,3,5
3126,4867,city_54,0.856,Prefer not to say,Has relevent experience,no_enrollment,High School,Other,3,10/49,Pvt Ltd,1,134,0,54,3,0,3,1,4,3,0,5,1
3127,20309,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Other,1,44,0,103,3,0,3,0,5,10,1,3,1
3128,15375,city_89,0.925,Prefer not to say,No relevent experience,no_enrollment,Masters,STEM,4,1000-4999,Other,2,43,0,89,3,1,3,2,5,4,2,3,2
3129,28895,city_150,0.698,Prefer not to say,Has relevent experience,Part time course,Graduate,Other,>20,10/49,Pvt Ltd,1,236,0,150,3,0,2,0,4,21,0,5,1
3130,30811,city_73,0.754,Male,No relevent experience,Full time course,High School,Other,4,No information,Other,never,163,0,73,1,1,0,1,4,4,8,3,0
3131,18641,city_114,0.9259999999999999,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Other,2,26,0,114,3,0,3,0,5,11,2,3,2
3132,13368,city_19,0.682,Prefer not to say,Has relevent experience,No information,Graduate,STEM,>20,10000+,Pvt Ltd,1,86,0,19,3,0,1,0,5,21,3,5,1
3133,18349,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Other,3,10000+,Pvt Ltd,2,13,1,21,1,0,3,2,4,3,3,5,2
3134,7414,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,39,0,114,1,0,3,2,5,15,4,5,1
3135,25184,city_138,0.836,Prefer not to say,No relevent experience,no_enrollment,Graduate,Business Degree,<1,No information,Other,1,31,1,138,3,1,3,0,1,0,8,3,1
3136,17126,city_70,0.698,Male,No relevent experience,No information,Graduate,Humanities,3,No information,Other,1,113,0,70,1,1,1,0,2,3,8,3,1
3137,4212,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,>4,94,0,160,1,0,3,0,5,8,4,5,5
3138,23803,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,2,30,1,71,1,0,2,0,5,5,4,5,2
3139,28675,city_55,0.7390000000000001,Prefer not to say,No relevent experience,no_enrollment,Masters,STEM,<1,No information,Other,1,43,0,55,3,1,3,2,5,0,8,3,1
3140,3851,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,NGO,1,74,0,16,1,0,3,2,5,7,1,2,1
3141,30694,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,>4,168,0,160,1,0,3,0,5,6,4,5,5
3142,16068,city_141,0.763,Prefer not to say,Has relevent experience,No information,Masters,STEM,19,No information,Other,never,28,0,141,3,0,1,2,5,19,8,3,0
3143,28887,city_50,0.8959999999999999,Male,No relevent experience,Part time course,High School,Other,5,<10,Early Stage Startup,never,210,1,50,1,1,2,1,4,5,7,0,0
3144,33181,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,234,0,67,1,1,3,2,5,21,1,5,2
3145,7656,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,44,0,21,1,0,3,0,5,9,3,5,4
3146,24632,city_160,0.92,Prefer not to say,No relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,>4,19,0,160,3,1,3,3,5,21,6,4,5
3147,3737,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,11,50-99,Pvt Ltd,2,54,0,103,1,1,3,3,5,11,4,5,2
3148,28760,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,1,50,1,103,1,0,3,0,5,20,6,5,1
3149,16740,city_16,0.91,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,2,33,0,16,3,0,3,0,5,9,2,5,2
3150,14007,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,NGO,1,17,1,41,1,0,3,0,5,16,1,2,1
3151,4154,city_9,0.743,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,NGO,1,146,0,9,3,0,3,2,5,9,1,2,1
3152,25597,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,190,0,160,1,0,3,0,5,11,1,5,2
3153,9684,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,17,<10,Early Stage Startup,1,42,0,10,1,0,3,2,5,17,7,0,1
3154,17481,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,11,No information,Public Sector,>4,32,1,114,1,1,0,0,5,11,8,4,5
3155,32071,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,9,1,16,1,1,0,0,5,4,4,5,1
3156,1071,city_103,0.92,Prefer not to say,No relevent experience,Full time course,High School,Other,3,50-99,Other,1,3,0,103,3,1,0,1,4,3,4,3,1
3157,21417,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,15,No information,Other,1,174,0,162,1,0,0,0,5,15,8,3,1
3158,24458,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,>4,107,0,103,1,0,3,0,5,9,1,1,5
3159,10482,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Other,1,40,0,67,1,0,3,2,5,13,4,3,1
3160,28923,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,48,0,103,1,0,3,0,5,17,3,5,1
3161,14359,city_74,0.579,Prefer not to say,No relevent experience,Full time course,Graduate,STEM,4,<10,Public Sector,1,135,0,74,3,1,0,0,5,4,7,4,1
3162,13652,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,6,0,61,1,0,3,0,5,14,1,5,1
3163,26653,city_16,0.91,Prefer not to say,Has relevent experience,no_enrollment,Masters,Humanities,<1,50-99,Early Stage Startup,1,6,0,16,3,0,3,2,2,0,4,0,1
3164,6141,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,45,0,103,1,0,3,0,5,2,1,5,2
3165,5926,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,>4,12,0,165,1,0,3,2,5,21,4,1,5
3166,15854,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,No information,Other,>4,118,0,16,1,0,3,0,5,8,8,3,5
3167,21582,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,No information,Other,>4,131,1,114,1,0,3,0,1,21,8,3,5
3168,29267,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,No information,Other,1,90,0,100,1,0,3,0,5,21,8,3,1
3169,26876,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,4,72,0,50,1,0,3,0,5,10,0,5,4
3170,5324,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,246,0,16,0,0,3,0,5,14,3,5,1
3171,6167,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,50-99,Other,1,20,0,103,1,0,3,0,3,14,4,3,1
3172,26921,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,35,0,61,1,0,3,0,5,9,0,5,1
3173,23149,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,19,0,114,1,0,3,0,5,21,1,5,5
3174,13896,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Masters,Other,7,50-99,Pvt Ltd,2,83,0,114,0,0,3,2,4,7,4,5,2
3175,5812,city_21,0.624,Prefer not to say,No relevent experience,Full time course,Masters,STEM,4,No information,Other,never,121,0,21,3,1,0,2,5,4,8,3,0
3176,2844,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,No Major,11,100-500,NGO,1,242,0,105,1,0,3,0,3,11,1,2,1
3177,31082,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Masters,STEM,13,10000+,Public Sector,4,90,1,114,1,1,0,2,5,13,3,4,4
3178,4526,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,77,0,11,1,0,3,0,5,9,4,5,5
3179,5486,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,50-99,Funded Startup,1,198,0,103,1,1,0,0,5,9,4,1,1
3180,23597,city_75,0.9390000000000001,Male,Has relevent experience,Full time course,Phd,STEM,>20,No information,Other,>4,50,0,75,1,0,0,3,5,21,8,3,5
3181,4130,city_57,0.866,Other,Has relevent experience,Full time course,Masters,STEM,10,500-999,Pvt Ltd,>4,36,0,57,2,0,0,2,5,10,5,5,5
3182,22371,city_99,0.915,Male,Has relevent experience,Full time course,Graduate,STEM,8,No information,Other,1,68,0,99,1,0,0,0,5,8,8,3,1
3183,11838,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,16,0,103,1,0,3,0,5,10,3,5,2
3184,7799,city_80,0.847,Prefer not to say,Has relevent experience,Full time course,Graduate,Other,5,10000+,Pvt Ltd,>4,35,0,80,3,0,0,0,4,5,3,5,5
3185,15229,city_103,0.92,Prefer not to say,Has relevent experience,Part time course,Masters,STEM,>20,5000-9999,Public Sector,4,11,0,103,3,0,2,2,5,21,6,4,4
3186,17195,city_45,0.89,Prefer not to say,No relevent experience,no_enrollment,Masters,Humanities,4,10000+,Other,1,12,0,45,3,1,3,2,2,4,3,3,1
3187,15810,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,29,0,103,1,0,3,0,5,14,1,5,1
3188,19158,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,6,1,103,1,0,3,0,5,21,4,5,5
3189,12497,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Early Stage Startup,>4,6,0,65,1,0,3,0,5,13,0,0,5
3190,11183,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,42,0,160,0,0,3,0,5,21,1,5,4
3191,15495,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,62,0,114,1,0,3,2,5,10,2,5,1
3192,32443,city_149,0.6890000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,61,0,149,1,1,3,0,5,5,7,5,1
3193,33234,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Pvt Ltd,2,75,1,103,1,1,3,0,5,0,1,5,2
3194,18437,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,24,0,16,1,0,3,0,5,6,0,5,1
3195,21492,city_158,0.7659999999999999,Male,Has relevent experience,Part time course,Graduate,Business Degree,9,1000-4999,Pvt Ltd,>4,112,0,158,1,0,2,0,1,9,2,5,5
3196,19217,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,38,0,103,1,0,3,0,5,12,4,5,5
3197,11259,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,4,23,0,114,1,0,3,0,5,14,4,5,4
3198,19502,city_21,0.624,Prefer not to say,No relevent experience,Full time course,Graduate,STEM,2,No information,Other,1,4,0,21,3,1,0,0,5,2,8,3,1
3199,24798,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,23,0,103,1,0,3,0,5,21,3,5,5
3200,1066,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,No information,Other,>4,23,1,16,1,0,3,2,5,15,8,3,5
3201,28080,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Arts,5,10/49,Early Stage Startup,1,98,0,103,2,0,3,0,0,5,0,0,1
